username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
plasmabot2,"A Man Who Saves One Life Saves All Mankind.
I retweets the tweets with ""plasma require"" keyword in it every 60min
 A Bot made by @PrataManitej",,0,168,12362,2021-04-18 11:28:10,2021-04-29 20:00:06,1,"#Plasma #PlasmaRequirement
#PlasmaForCovid #Urgent #KOLKATA
Name: Gayatri Saboo
Age: 74
Blood group: O(-ve)
Contact number: 9449598087
Hospital: Medica (ILS) Hospital, Dum Dum

Patient's critical and needs it urgently
Please please amplify and drop leads
Have texted RED CROSS NGO","[{'text': 'Plasma', 'indices': [19, 26]}, {'text': 'PlasmaRequirement', 'indices': [27, 45]}, {'text': 'PlasmaForCovid', 'indices': [46, 61]}, {'text': 'Urgent', 'indices': [62, 69]}, {'text': 'KOLKATA', 'indices': [70, 78]}]"
EbertianShivam,"Yes, I DID see [fill in movie title here]","Navi Mumbai, India",816,61,1509,2017-10-25 15:00:48,2021-04-29 19:59:44,63,"Any leads for #OxygenCylinders in #NOIDA? Pls. RT
Name: Aruna Sud
Age: 79
Oxygen levels around 80 without concentrator
Location: Noida Sector 52
Contact: 9311225523
Or leads for hospital beds with #Oxygen support welcome too. Pls. amplify.","[{'text': 'OxygenCylinders', 'indices': [34, 50]}, {'text': 'NOIDA', 'indices': [54, 60]}]"
Kaur23224258,,,11,15,888,2021-04-16 16:36:59,2021-04-29 19:59:42,2,"#FarmersProtest 
To
#OxygenCylinders 
#OxygenShortage 
#ResignModi 

Karma is a boomerang😐","[{'text': 'FarmersProtest', 'indices': [20, 35]}, {'text': 'OxygenCylinders', 'indices': [40, 56]}, {'text': 'OxygenShortage', 'indices': [58, 73]}, {'text': 'ResignModi', 'indices': [75, 86]}]"
MustafaKAdamji,Digital Marketer | Pune | Intellectually Curious!,"Gurgaon, India",1543,478,321,2014-09-23 20:55:11,2021-04-29 19:59:37,3,"Urgently require ICU bed in Faridabad / Gurgaon. Please share if any verified leads available.

#SOS #ICUBeds #COVIDEmergency #Faridabad #Gurgaon #ICU #ICUBed #ICUBedNeeded #Urgent #UrgentHelp #Urgent_help_required #VerifiedCovidResources #Verifiedresources #Verified #leads","[{'text': 'SOS', 'indices': [96, 100]}, {'text': 'ICUBeds', 'indices': [101, 109]}, {'text': 'COVIDEmergency', 'indices': [110, 125]}, {'text': 'Faridabad', 'indices': [126, 136]}, {'text': 'Gurgaon', 'indices': [137, 145]}, {'text': 'ICU', 'indices': [146, 150]}, {'text': 'ICUBed', 'indices': [151, 158]}, {'text': 'ICUBedNeeded', 'indices': [159, 172]}, {'text': 'Urgent', 'indices': [173, 180]}, {'text': 'UrgentHelp', 'indices': [181, 192]}, {'text': 'Urgent_help_required', 'indices': [193, 214]}, {'text': 'VerifiedCovidResources', 'indices': [215, 238]}, {'text': 'Verifiedresources', 'indices': [239, 257]}, {'text': 'Verified', 'indices': [258, 267]}, {'text': 'leads', 'indices': [268, 274]}]"
Rahul_Tarak9999,"NTR fan ,up cmg director, actor","Hyderabad, India",195,27,2956,2018-05-19 17:58:31,2021-04-29 19:59:35,185,On the Spot also available now... ☝🏻 #Vizag #OxygenCylinders,"[{'text': 'Vizag', 'indices': [51, 57]}, {'text': 'OxygenCylinders', 'indices': [58, 74]}]"
Rana52762809,a woman with a head full of dreams and an inquisitive mind..RA specialist in the medtech industry...all views expressed here are my own,,372,135,2063,2019-03-21 18:26:41,2021-04-29 19:59:32,6,"My colleague is in #Urgent need of an #ICUBed in #Bangalore for his mother who tested covid Positive. Would appreciate it if get any help immediately.
@SonuSood @Tejasvi_Surya @BJP4Karnataka @mla_sudhakar

#ICUBedNeeded #UrgentHelp #bangalorecovid #COVIDEmergency #BangaloreHelp","[{'text': 'Urgent', 'indices': [39, 46]}, {'text': 'ICUBed', 'indices': [58, 65]}, {'text': 'Bangalore', 'indices': [69, 79]}]"
Sunshin03401765,I'm here to support my Queen #RubinaDilaik 💗💯,,193,180,31675,2021-01-17 09:50:32,2021-04-29 19:59:10,16,"MUMBAI/ VASAI
Oxygen and Ambulance services available. 
Verified by vrushalika at 12:10 am on 30/04/21
#Covid19IndiaHelp #CovidResources #Mumbai #OxygenCylinders #Ambulance https://t.co/9oTEwwzmdK",[]
Sj32945511,,,140,7,2502,2020-12-14 19:01:09,2021-04-29 19:59:08,0,"@TeamSOSIndia #Jodhpur 
#Urgent #PlasmaRequirement 
Pl help,
@BloodDonorsIn
@TeamSOSIndia
@BloodAid
@Plasmahelp
@CovidPlasmaIn
@raktnssdtu
@Holdthehands_
@covid19help_in
@CovidSourceInfo
@BloodsevaIndia","[{'text': 'Jodhpur', 'indices': [14, 22]}, {'text': 'Urgent', 'indices': [24, 31]}, {'text': 'PlasmaRequirement', 'indices': [32, 50]}]"
AnkurMalviya6,Engineer | Foodie | Animal Lover | Enjoying Evry Second | Traveller | Gadget Lover | Contest Freak | Coffee Lover | Music maniac | Alleged Twitterati |,HELL,1001,517,100748,2012-01-23 04:59:10,2021-04-29 19:59:06,595,"Name: Sadhna Jha
6months PREGNANT.
Age: 25
location: Satyabhama Hospital ICU,Delhi
Requirement: O +ve plasma
Contact person: Deepak Jha
Number: 7503717042

Please please AMPLIFY this!!!

#SOSDelhi #PlasmaRequirement #Plasma #DelhiNCR",[]
mojiloparekh27,"FAN :-  @sidharth_shukla  @rubidilaik  @ashukla09 

EMOTIONS :- RUBINA DILAIK & ABHINAV SHUKLA 
@rubidilaik @ashukla09 #RUBINAV",,196,269,3990,2020-11-19 15:40:03,2021-04-29 19:59:02,16,"MUMBAI/ VASAI
Oxygen and Ambulance services available. 
Verified by vrushalika at 12:10 am on 30/04/21
#Covid19IndiaHelp #CovidResources #Mumbai #OxygenCylinders #Ambulance https://t.co/9oTEwwzmdK",[]
Dheer_Sameer,If u want to know me read my pinned tweet,"Sharjah, UAE",369,2568,37855,2020-04-01 18:18:50,2021-04-29 19:59:01,5,"#Delhi #ICUbed tried every leads today ☹️ find new leads ICU Bed Required urgently
 *Patient Name*- Renu Khurana
*Age* -58
*Oxygen level saturation: 80-85*
 *Attendant* - Sakshi Khurana
*Contact no -+91 93159 48376, *+91 99537 75372*
Location - Delhi
URGENTLY NEEDED💢💢💢💢🙏","[{'text': 'Delhi', 'indices': [20, 26]}, {'text': 'ICUbed', 'indices': [27, 34]}]"
yogeshjagga,,"Bangalore, Karnataka, India",63,19,54,2010-01-31 10:22:10,2021-04-29 19:58:56,0,"@OfficeOfDyCM , @PMOIndia , @ArvindKejriwal , @MoHFW_INDIA @CPDelhi  desperate need of #OxygenCylinders  at Mansa Rsm Hospital, Nangloi, Delhi.","[{'text': 'OxygenCylinders', 'indices': [87, 103]}]"
saira61986119,Subscribe to my YouTube channel.,Pakistan,68,2,189,2020-07-24 10:01:18,2021-04-29 19:58:56,0,"Truly devastating 
#OxygenCylinders 
 #COVIDEmergency 
#COVID19India https://t.co/GSGi12SbbJ","[{'text': 'OxygenCylinders', 'indices': [19, 35]}, {'text': 'COVIDEmergency', 'indices': [38, 53]}, {'text': 'COVID19India', 'indices': [55, 68]}]"
EbertianShivam,"Yes, I DID see [fill in movie title here]","Navi Mumbai, India",816,61,1509,2017-10-25 15:00:48,2021-04-29 19:58:44,43,People in #Bhubaneswar can you please share verified contact numbers below for people /agencies/helplines that can actually coordinate or deliver oxygen cylinders.  Please. #OxygenCylinders,"[{'text': 'Bhubaneswar', 'indices': [28, 40]}]"
DayaDarwazaTodo,Music | Rains | Branding and Design | 🏏 | Team Rajma | Potterhead | She/Her | Gay 🏳️‍🌈 | #DayaGoesVegan,Kholi No.420,170,1431,36902,2018-10-09 03:09:49,2021-04-29 19:58:42,18,"Please amplify so it may reach those needing this info FOR AFFECTED CHILDREN🙏🏼
 #OxygenCylinders #Oxygen #OxygenEmergency #OxygenCrisis #DelhiNCR #IndiaFightsCOVID19 #Covid19IndiaHelp     #COVIDEmergency #Childrights #IndiaNeedsOxygen  #CovidResources  #OxygenConcentrator #Delhi https://t.co/NqjhlHcGB7","[{'text': 'OxygenCylinders', 'indices': [100, 116]}, {'text': 'Oxygen', 'indices': [117, 124]}]"
Rana52762809,a woman with a head full of dreams and an inquisitive mind..RA specialist in the medtech industry...all views expressed here are my own,,372,135,2063,2019-03-21 18:26:41,2021-04-29 19:58:37,8,"Bangalore verified

11:42 pm, 29th April, 21

Oxygen cylinders available

50l at Rs.28000/- with regulator

Praveen 7019968521

#Bangalore #OxygenCylinders #Verified",[]
srisaiganeshb,,"Bhimavaram, India",195,77,20271,2013-10-27 01:42:01,2021-04-29 19:58:35,7,"Need B + plasma for my friend mother at Rene  hospital Karimnagar . Kindly retweet this @BloodDonorsIn @RaoKavitha @KTRTRS contact no. Sathish 9553361143  @AKentsOfficial @deepaksomisetty @cpkarimnagar @urstrulyMahesh @SonuSood @TarakGohan9999 @tarak9999 
#PlasmaDonor",[]
Samiksha_Patil9,"Hare Krishna ❤️
































                    




















































God, Goals, Glowing & Growing 🌈","Navi Mumbai, India",453,626,9686,2021-01-11 07:45:53,2021-04-29 19:58:31,16,"MUMBAI/ VASAI
Oxygen and Ambulance services available. 
Verified by vrushalika at 12:10 am on 30/04/21
#Covid19IndiaHelp #CovidResources #Mumbai #OxygenCylinders #Ambulance https://t.co/9oTEwwzmdK","[{'text': 'Covid19IndiaHelp', 'indices': [103, 120]}, {'text': 'CovidResources', 'indices': [121, 136]}, {'text': 'Mumbai', 'indices': [137, 144]}, {'text': 'OxygenCylinders', 'indices': [145, 161]}, {'text': 'Ambulance', 'indices': [162, 172]}]"
DharamS65140856,,,8,6,9,2020-12-05 17:40:44,2021-04-29 19:58:15,1,"Guys need urgent help.
One of my friends family needs 
Plasma in New Delhi India #PlasmaDonors #PlasmaDonor #help #DelhiNCR","[{'text': 'PlasmaDonors', 'indices': [81, 94]}, {'text': 'PlasmaDonor', 'indices': [95, 107]}, {'text': 'help', 'indices': [108, 113]}, {'text': 'DelhiNCR', 'indices': [114, 123]}]"
logsatyam,,,229,52,1366,2020-08-02 19:28:12,2021-04-29 19:58:13,1,"#OxygenCylinders available in #PATNA 
Below is the list of supplier with there respective contact no. , Your share can save someone's life 🙏
#coronavirus #OxygenShortage #OxygenCrisis #CovidIndia #covidresources #CovidIndiaInfo #IndiaFightsCorona #IndiaFightsCOVID19 #CovidSOS https://t.co/7WegFycUkA","[{'text': 'OxygenCylinders', 'indices': [20, 36]}, {'text': 'PATNA', 'indices': [50, 56]}]"
amu_miruke,Whatever is worth doing at all is worth doing well.,India ,732,644,76961,2016-01-05 05:41:52,2021-04-29 19:58:05,28,"#Delhi #ICUbed #covidhelp #covid19 ICU Bed Required urgently
 *Patient Name*- Renu Khurana
*Age* -58
*Oxygen level saturation: 80-85*
 *Attendant* - Sakshi Khurana
*Contact no -+91 93159 48376, *+91 99537 75372*
Location - Delhi
@shrenik0911 @zacku111  @ApurvaMarathe1","[{'text': 'Delhi', 'indices': [19, 25]}, {'text': 'ICUbed', 'indices': [26, 33]}, {'text': 'covidhelp', 'indices': [34, 44]}, {'text': 'covid19', 'indices': [45, 53]}]"
DayaDarwazaTodo,Music | Rains | Branding and Design | 🏏 | Team Rajma | Potterhead | She/Her | Gay 🏳️‍🌈 | #DayaGoesVegan,Kholi No.420,170,1431,36902,2018-10-09 03:09:49,2021-04-29 19:58:00,39,"Srinivasa Avare,
For Covid19 patient , #PlasmaDonor needed
URGENT. 🙏 @srinivasiyc
Patient name: chandur Shyam sundar Rao 
Age: 58 years
Ravindra hospitals, chaitanyapuri 
O+ plasma therapy
Contact number: 
9014124501
9059544844
#HyderabadSOS","[{'text': 'PlasmaDonor', 'indices': [53, 65]}]"
moz_inc,India ismy country&all Indians r my brothers & sisters. I love my country&i am proud of its rich&varied heritage 2my country&people i pledge my devotion JaiHind,,985,806,15964,2015-12-18 00:06:38,2021-04-29 19:57:49,28,Why @narendramodi always give false statement ? Today India is the worst effected country by #Covid shortage of #OxygenCylinders and #COVIDEmergency2021 @WHO @UNICEF https://t.co/ddMzN0KKpe,"[{'text': 'Covid', 'indices': [106, 112]}]"
imashish1998,"cricket lover🏏🏏🏏🏏
foodie🌯🍛🍛🍥🍲😋
Die heart fan
@abdevilliers17
#RCB",,22,10,2081,2021-03-19 15:41:06,2021-04-29 19:57:40,67,"Pls take note of this number 7076971662 - This man took money from someone I know for an oxygen cylinder, which he promised will be delivered but never came back. Request @DelhiPolice @CPDelhi to take action against such miscreants. #OxygenCylinders",[]
ranisidhu10,"Television Tennis Travel Movies , only came to twitter for news of world and ❤️ Sana And fell in love with the beautiful bond of Sid and Sana ❤️", UK,315,158,56807,2020-02-28 17:46:56,2021-04-29 19:57:35,39,"Srinivasa Avare,
For Covid19 patient , #PlasmaDonor needed
URGENT. 🙏 @srinivasiyc
Patient name: chandur Shyam sundar Rao 
Age: 58 years
Ravindra hospitals, chaitanyapuri 
O+ plasma therapy
Contact number: 
9014124501
9059544844
#HyderabadSOS","[{'text': 'PlasmaDonor', 'indices': [53, 65]}]"
DayaDarwazaTodo,Music | Rains | Branding and Design | 🏏 | Team Rajma | Potterhead | She/Her | Gay 🏳️‍🌈 | #DayaGoesVegan,Kholi No.420,170,1431,36902,2018-10-09 03:09:49,2021-04-29 19:57:08,12,"#Noidacovid #PlasmaDonor 
@RajarshitaS
@CAtLarge
@PrakshalP
@DillikiBiili
@RadhikaSood121
@nakulvibhor

O+ plasma needed

One of my best frnd lost his mom n dad. Sister ki halat critical hai 

Patient sangeeta tyagi
Hospital - Yatharth Hospital, Noida
Neha 9654552988","[{'text': 'Noidacovid', 'indices': [18, 29]}, {'text': 'PlasmaDonor', 'indices': [30, 42]}]"
SS_In21,Student,,46,3,353,2020-03-12 17:15:04,2021-04-29 19:57:03,11,"Urgent oxygen care needed for my Uncle , he is a 77yr old senior citizen in Ghaziabad. Patient name - Alok Ganguly
Contact number - 9811883340 @BJP4UP @GautamGambhir @Tejasvi_Surya #Ghaziabad #DelhiNeedsOxygen  #OxygenCylinders #OxygenShortage #OxygenCrisis",[]
SinghTannu2730,Account for sharing info about Covid Resources (esp. in Bihar) Only verified informations and contacts will be shared.,"Patna, India",36,4,108,2021-04-27 07:50:24,2021-04-29 19:57:00,4,"#SOSPatna 
#Patna 
For plasma requirements in patna
Pls do check.

#Plasma #PlasmaDonor https://t.co/HAyNkpeAPi","[{'text': 'SOSPatna', 'indices': [20, 29]}, {'text': 'Patna', 'indices': [31, 37]}, {'text': 'Plasma', 'indices': [87, 94]}, {'text': 'PlasmaDonor', 'indices': [95, 107]}]"
sidmansinghka,"Bss janaab
Jeevit hai","Bhilwara, India",345,97,306,2020-01-15 12:46:34,2021-04-29 19:56:59,1,"#Plasma #PlasmaRequirement
#PlasmaForCovid #Urgent #KOLKATA
Name: Gayatri Saboo
Age: 74
Blood group: O(-ve)
Contact number: 9449598087
Hospital: Medica (ILS) Hospital, Dum Dum

Patient's critical and needs it urgently
Please please amplify and drop leads
Have texted RED CROSS NGO","[{'text': 'Plasma', 'indices': [0, 7]}, {'text': 'PlasmaRequirement', 'indices': [8, 26]}, {'text': 'PlasmaForCovid', 'indices': [27, 42]}, {'text': 'Urgent', 'indices': [43, 50]}, {'text': 'KOLKATA', 'indices': [51, 59]}]"
aligBasheer,"Student at Aligarh Muslim University♥️
#RTs not necessary endorsements
#Bihari
#muslim",India🇮🇳🇮🇳,1694,659,10720,2018-05-07 07:52:25,2021-04-29 19:56:23,32,"AsslamuAlaikum Everyone Jisko bhi urgently Oxygen Refill Karwaani Hai Delhi Mai wo Msg Kare...
RT for Better Reach and kindly Follow For Regular updates...

#CovidResources #DelhiNCR #OxygenShortage #SOSDelhi #OxygenCylinders #OxygenCrisis",[]
insaan_indian,"Human being(Female)
Born:- 2004,
I support @BJP4India",India,1010,148,4355,2020-12-09 09:11:59,2021-04-29 19:56:22,0,"For Any Requirement Of #OxygenCylinders #Remdisivir #Tocilizumab #Ventilators Etc. Kindly Call These State Helpline Numbers And Register a Complaint.

Thank You 🙏 #StayStrongIndia #CovidHelp https://t.co/2udVk946i5 https://t.co/gElIh1Xq4T","[{'text': 'OxygenCylinders', 'indices': [23, 39]}, {'text': 'Remdisivir', 'indices': [40, 51]}, {'text': 'Tocilizumab', 'indices': [52, 64]}, {'text': 'Ventilators', 'indices': [65, 77]}, {'text': 'StayStrongIndia', 'indices': [163, 179]}, {'text': 'CovidHelp', 'indices': [180, 190]}]"
ronaksingh_93,,"Mumbai, India",983,114,1768,2010-04-06 10:05:08,2021-04-29 19:56:10,14,"Plasma Donor in Delhi NCR
Self verified at 8:30PM, 29th April. Super sweet guy, ready to help. 
They have plasma available for all the blood groups.

Contact- +91 8010066066

#PlasmaDonor #COVID19India #CovidHelp #CovidResources #DelhiCovid",[]
youdontkno_wme,,,106,1,282,2021-01-04 13:17:47,2021-04-29 19:56:09,2,"#FarmersProtest 
To
#OxygenCylinders 
#OxygenShortage 
#ResignModi 

Karma is a boomerang😐","[{'text': 'FarmersProtest', 'indices': [0, 15]}, {'text': 'OxygenCylinders', 'indices': [20, 36]}, {'text': 'OxygenShortage', 'indices': [38, 53]}, {'text': 'ResignModi', 'indices': [55, 66]}]"
rdudeperson,,"New Delhi, India",45,1,127,2014-07-22 18:10:39,2021-04-29 19:56:03,0,"@Manishjkh @DrKumarVishwas @OfficeOfDKV @BajpayeeManoj #Oxygencylinders have arrived at #CommonWealthGames COVID Centre, Delhi yesterday. Near Akshardham Temple.
500+ oxygen beds available free of cost.
In case of non-admission, contact: 9582221700 (Sunny Jaiswal) 
Pl check if this helps u.. Got it from another post","[{'text': 'Oxygencylinders', 'indices': [55, 71]}, {'text': 'CommonWealthGames', 'indices': [88, 106]}]"
jagadeesh8374,,"Hyderabad, India",1431,824,69106,2017-11-21 15:29:47,2021-04-29 19:55:44,240,REQUIREMENT - #OxygenCylinders #Warangal #COVIDEmergency https://t.co/6yev7u2Nt1,"[{'text': 'OxygenCylinders', 'indices': [28, 44]}, {'text': 'Warangal', 'indices': [45, 54]}, {'text': 'COVIDEmergency', 'indices': [55, 70]}]"
AbhinavDeo9,"NEET Aspirant.🔥
Protect  our NATURE♻️(природа) 🌏

Beleive in Lord SHIVA/ KARMA🔱.☠️.💯
       @RJDforIn  @INCIndia 
MUSIC 🎵🎧",BIHAR,787,546,15125,2020-08-03 06:48:06,2021-04-29 19:55:39,32,"AsslamuAlaikum Everyone Jisko bhi urgently Oxygen Refill Karwaani Hai Delhi Mai wo Msg Kare...
RT for Better Reach and kindly Follow For Regular updates...

#CovidResources #DelhiNCR #OxygenShortage #SOSDelhi #OxygenCylinders #OxygenCrisis",[]
RizwanAhmadd,"Doctoral Research Fellow. Working on Indian Food and Cuisine, Mughal food culture, Mughal India, Amalgamation of cultures in India.","University of Hyderabad, India",363,278,10724,2011-03-05 07:30:18,2021-04-29 19:55:39,32,"AsslamuAlaikum Everyone Jisko bhi urgently Oxygen Refill Karwaani Hai Delhi Mai wo Msg Kare...
RT for Better Reach and kindly Follow For Regular updates...

#CovidResources #DelhiNCR #OxygenShortage #SOSDelhi #OxygenCylinders #OxygenCrisis",[]
Pinky67831250,Hi,THAKUR NAGAR,352,3209,277800,2017-12-18 10:17:46,2021-04-29 19:55:27,232,We are out of #OxygenRefill and our van has been waiting for over 20 hours to refill our #OxygenCylinders . Even our emergency #Oxygen had to be given to Ambulances that came to take #Oxygen for Delhi. Getting several warning calls from Hospitals now. It will be long night!!,"[{'text': 'OxygenRefill', 'indices': [28, 41]}, {'text': 'OxygenCylinders', 'indices': [103, 119]}]"
saira61986119,Subscribe to my YouTube channel.,Pakistan,68,2,189,2020-07-24 10:01:18,2021-04-29 19:55:21,0,"What are your views on this:
#OxygenCylinders 
 #IndiaCovidCrisis 
#COVID19India https://t.co/bJX1Rj9yko","[{'text': 'OxygenCylinders', 'indices': [29, 45]}, {'text': 'IndiaCovidCrisis', 'indices': [48, 65]}, {'text': 'COVID19India', 'indices': [67, 80]}]"
payalfreelancer,,,11,8,22,2011-10-13 07:32:19,2021-04-29 19:55:18,1,"Urgently need an “oxygen cylinder” for neighbour’s mother at “Indirapuram“ “Ghaziabad“.
#CovidResources #CovidSOS #CovidHelp #OxygenCylinders #indirapuram #Ghaziabad","[{'text': 'CovidResources', 'indices': [109, 124]}, {'text': 'CovidSOS', 'indices': [125, 134]}]"
NikhilG09,Civil Engineer Cinephile Travel enthusiast,"Pune, India",1133,49,356,2015-03-18 20:12:34,2021-04-29 19:54:57,94,#Verified today for #Delhi #OxygenCylinders Refilling subject to availability kindly note 🙏 https://t.co/huYWv43Iy6,"[{'text': 'Verified', 'indices': [17, 26]}, {'text': 'Delhi', 'indices': [37, 43]}, {'text': 'OxygenCylinders', 'indices': [44, 60]}]"
vikashkumarr123,,"Pune, India",39,5,9,2014-01-22 13:20:08,2021-04-29 19:54:50,0,@SonuSood sir mere dost ke papa ICU mai ha Patna AIIMS mai unhe O+plasma ki jarurat ha condition bohat kharab ha sir please help my friend’s family #PlasmaDonor @SonuSood @SoodFoundation @shubhamVawasthi Please sir help my friend’s family.बचा लो सर दोस्त के पापा को 🙏,"[{'text': 'PlasmaDonor', 'indices': [148, 160]}]"
