username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
ai_formulate,Building an Intelligent Tomorrow. Stay tuned!,"StartupHuts, HSR , Bangalore",40,12,164,2020-11-25 18:42:25,2021-04-29 10:25:37,2,It is a time to help each other not a time to complain. #HelpingHand #helpindiabreathe #formulateai https://t.co/IVYsfhSIZK,"[{'text': 'HelpingHand', 'indices': [56, 68]}, {'text': 'helpindiabreathe', 'indices': [69, 86]}, {'text': 'formulateai', 'indices': [87, 99]}]"
SimranKaurGhot2,Aspiring Barrister | Cardiff University,,608,243,36,2020-08-18 13:19:36,2021-04-29 10:18:08,1,"#HelpIndiaBreathe 🙏🏽

If anyone wants to donate to help charities who are working to distribute supplies for free around India, here’s a list of charities that are on ground:

@Khalsa_Aid 
@GiveIndia 
@india_oxygen 
@decappeal 
@milaapdotorg 
@Hemkunt_Fdn","[{'text': 'HelpIndiaBreathe', 'indices': [0, 17]}]"
jobinindia,"#WearAMask #StayHome
Indian in Canada","Toronto, Ontario",3960,2414,84309,2009-06-15 09:58:06,2021-04-29 10:09:20,0,"#Maldives is collecting donations to help #India breathe.

#helpindiabreathe #Modi #ModiSarkar2 @BJP4India https://t.co/nNY1kcdysS","[{'text': 'Maldives', 'indices': [0, 9]}, {'text': 'India', 'indices': [42, 48]}, {'text': 'helpindiabreathe', 'indices': [59, 76]}, {'text': 'Modi', 'indices': [77, 82]}, {'text': 'ModiSarkar2', 'indices': [83, 95]}]"
NavinMittal06,"Ca in progress😎
indian","Agra, India",278,62,541,2018-12-15 18:27:51,2021-04-29 10:09:19,1,"Urgent Requirement of Ventilator bed in Agra ...

Anyone is here who can provide me contact where ventilator is available?

Please Help 🙏

#Agra #AGRA #helpindiabreathe 
#HospitalBeds",[]
PRATIKKUNDARIYA,Group CEO @ TilesWale app 🇮🇳,India,155,134,209,2013-06-02 04:16:21,2021-04-29 10:08:40,0,"@BJP4Gujarat #Oxygen #morbi 

I request to Proceed to supply liquid 

#SaveMorbi #SonuSood #CovidIndia #helpindiabreathe 

@CMOGuj @vijayrupanibjp @CollectorRjt https://t.co/HPQNmdpdnu","[{'text': 'Oxygen', 'indices': [13, 20]}, {'text': 'morbi', 'indices': [21, 27]}, {'text': 'SaveMorbi', 'indices': [70, 80]}, {'text': 'SonuSood', 'indices': [81, 90]}, {'text': 'CovidIndia', 'indices': [91, 102]}, {'text': 'helpindiabreathe', 'indices': [103, 120]}]"
SarojVedika,"3D generalist
Freelancer
Nft Artist","Mumbai, India",182,72,371,2021-04-10 15:09:11,2021-04-29 10:07:29,10,"A simple piece that can help a lot of people in need in India! half of the sales will be donated to @imanacares, they are the one gathering donations all over the world.
Feel free to RT this.🙏

#helpindiabreathe #nftart #NFTCommunity #nftcollectors 

https://t.co/9RXUyXLlW8 https://t.co/TO5iKlEFr2",[]
KalipatnamS,Godavari kurrodu ikkada official back up account of @SaiGaduMaheshB1,,267,69,12867,2020-08-21 02:28:19,2021-04-29 09:41:56,34,"Donate today so we can all breathe a little easier...

https://t.co/4IBslwuqXZ

#samarthbajaj #fromu2them 
#miheekabajaj #sasharawalbajaj 
#buntybajaj #helpindiabreathe
#oxygendriveindia #DonateNow https://t.co/er8cqQkn05","[{'text': 'samarthbajaj', 'indices': [98, 111]}, {'text': 'fromu2them', 'indices': [112, 123]}, {'text': 'miheekabajaj', 'indices': [125, 138]}]"
ArshiArshi12,"💛 COFFEE FOR MY SOUL,,,,☕️",@Coffeeland ,644,1510,71766,2011-07-20 13:41:44,2021-04-29 09:37:15,2,"Please circulate might help someone in need.
It's free of cost.

#COVID19India #COVID19 #IndiaFightsCorona #TogetherWeCan #helpindiabreathe #helpindia  @dhruv_rathee @SonuSood @Rubiography2 @PTI_News https://t.co/o1Bth7sYXC","[{'text': 'COVID19India', 'indices': [81, 94]}, {'text': 'COVID19', 'indices': [95, 103]}, {'text': 'IndiaFightsCorona', 'indices': [104, 122]}, {'text': 'TogetherWeCan', 'indices': [123, 137]}]"
_thenameis_yash,,"Surat, India",54,26,73,2016-11-05 07:35:44,2021-04-29 09:36:56,2,"Like father, Like Daughter

.@iamsrk daughter #Suhanakhan donated for #HelpIndiaBreathe of @imanacares without anyone's knowledge. This family 🙌❤

@SRKUniverse @SRKFC1 @ShahrukhKhan_FC @SrkianDas04 @SRKCHENNAIFC @trollsrkhaters5 @TheSRK_Lovers @RVCJ_FB https://t.co/33HmiLGfmN","[{'text': 'Suhanakhan', 'indices': [61, 72]}, {'text': 'HelpIndiaBreathe', 'indices': [85, 102]}]"
Rubiography2,"I exist for #RubinaDilaik, period! 
I begin from @RubiDilaik and end on her.
CheckTL for -Covid-related info! 💫",,272,364,4951,2021-03-08 08:22:56,2021-04-29 09:34:55,2,"Please circulate might help someone in need.
It's free of cost.

#COVID19India #COVID19 #IndiaFightsCorona #TogetherWeCan #helpindiabreathe #helpindia  @dhruv_rathee @SonuSood @Rubiography2 @PTI_News https://t.co/o1Bth7sYXC","[{'text': 'COVID19India', 'indices': [81, 94]}, {'text': 'COVID19', 'indices': [95, 103]}, {'text': 'IndiaFightsCorona', 'indices': [104, 122]}, {'text': 'TogetherWeCan', 'indices': [123, 137]}]"
AjeetaGoel,Sports Physiotherapist,"New Delhi, India",114,10,30,2020-03-10 06:44:14,2021-04-29 09:33:24,2,"Please circulate might help someone in need.
It's free of cost.

#COVID19India #COVID19 #IndiaFightsCorona #TogetherWeCan #helpindiabreathe #helpindia  @dhruv_rathee @SonuSood @Rubiography2 @PTI_News https://t.co/o1Bth7sYXC","[{'text': 'COVID19India', 'indices': [65, 78]}, {'text': 'COVID19', 'indices': [79, 87]}, {'text': 'IndiaFightsCorona', 'indices': [88, 106]}, {'text': 'TogetherWeCan', 'indices': [107, 121]}, {'text': 'helpindiabreathe', 'indices': [122, 139]}, {'text': 'helpindia', 'indices': [140, 150]}]"
CotterSeamus,"Dad, husband, brother, employee and Stage IV Lung cancer survivor! Runs for fun. Addisons Disease!               Irish Lung Cancer Community (ILCC)","Ennis, Co.Clare",377,123,711,2020-02-09 21:31:35,2021-04-29 09:30:07,1,Thanks Olive #helpindiabreathe https://t.co/Xo6KsdbOWq,"[{'text': 'helpindiabreathe', 'indices': [32, 49]}]"
ShaneTickell,"CEO, Founder, Temple Black - Quantum Health Technologies. Building a Global Health Record @TempleBlack6. Vice Chair Tech UK HSC, Strategist Health Tech",London & Global,4962,2964,26827,2011-11-04 10:51:05,2021-04-29 09:20:36,1,"Please consider a donation here. Perhaps the value of a family meal or even the price of a cup of coffee, it will all make a difference. Thank you 🙏 #India #Help #helpindiabreathe https://t.co/TTNhwIzJVE","[{'text': 'India', 'indices': [149, 155]}, {'text': 'Help', 'indices': [156, 161]}, {'text': 'helpindiabreathe', 'indices': [162, 179]}]"
zevgillesania,"""Love must be sincere, hate what is evil, cling to what is good"" - Romans 12:10","Dasmarinas, Cavite",92,216,4669,2015-07-05 12:50:45,2021-04-29 09:12:35,4,"Donate if you can. Anything helps. It’s for a good cause.
#helpindiabreathe 

https://t.co/IwuNe7NWfz https://t.co/XFus8Sypyo","[{'text': 'helpindiabreathe', 'indices': [78, 95]}]"
motomayank,"CA Aspirant
Be the Hero of your own life.
ART | TRAVEL | PHOTOGRAPHY
#agrawalmayank291",Mathura,158,17,124,2015-09-13 11:27:41,2021-04-29 09:10:34,1,"Urgent Requirement of Ventilator bed in Agra ...

Anyone is here who can provide me contact where ventilator is available?

Please Help 🙏

#Agra #AGRA #helpindiabreathe 
#HospitalBeds","[{'text': 'Agra', 'indices': [139, 144]}, {'text': 'AGRA', 'indices': [145, 150]}, {'text': 'helpindiabreathe', 'indices': [151, 168]}, {'text': 'HospitalBeds', 'indices': [170, 183]}]"
zevgillesania,"""Love must be sincere, hate what is evil, cling to what is good"" - Romans 12:10","Dasmarinas, Cavite",92,216,4669,2015-07-05 12:50:45,2021-04-29 09:07:18,0,Let's #HelpIndiaBreathe @imanacares @JustGiving I hope some of you my twitter friends can spare any amount 💛💛💛🙏🏻🙏🏻🙏🏻 https://t.co/AcMbyDSxq3,"[{'text': 'HelpIndiaBreathe', 'indices': [6, 23]}]"
monty_chadha,Modi Bhakt forever..........,bharat ,4666,1857,829520,2012-04-16 16:04:09,2021-04-29 09:02:34,1,Whole day I can hear ambulance siren from my balcony #helpindiabreathe #COVIDー19 #Covid19IndiaHelp  #nationalhealthemergency https://t.co/ZyOzGy4Rto,"[{'text': 'helpindiabreathe', 'indices': [74, 91]}, {'text': 'COVIDー19', 'indices': [92, 101]}, {'text': 'Covid19IndiaHelp', 'indices': [102, 119]}]"
FeathertownArt,Illustration | Graphic Design 📬 ❤️🔮Tarot & Halloween 🎃 info@feathertown.com 🎨https://t.co/TsZJygUxyy,Spain,108,51,224,2020-06-29 20:58:16,2021-04-29 09:01:46,10,"A simple piece that can help a lot of people in need in India! half of the sales will be donated to @imanacares, they are the one gathering donations all over the world.
Feel free to RT this.🙏

#helpindiabreathe #nftart #NFTCommunity #nftcollectors 

https://t.co/9RXUyXLlW8 https://t.co/TO5iKlEFr2",[]
abhasinghlawyer,"Lawyer | Former Civil Servant | Womens' Rights | Social Activist | Speaker @ TEDx Oxbridge, India Dialogues Columbia Uni | Mumbaikar | w/o former IPS YP Singh",Mumbai,651,11736,14766,2009-10-10 16:11:24,2021-04-29 09:01:39,1,Whole day I can hear ambulance siren from my balcony #helpindiabreathe #COVIDー19 #Covid19IndiaHelp  #nationalhealthemergency https://t.co/ZyOzGy4Rto,"[{'text': 'helpindiabreathe', 'indices': [53, 70]}, {'text': 'COVIDー19', 'indices': [71, 80]}, {'text': 'Covid19IndiaHelp', 'indices': [81, 98]}, {'text': 'nationalhealthemergency', 'indices': [100, 124]}]"
Nanpathmusic,"Author/Photography/Keyboardist, Blogger,Advocate. ✞ SelahBethel JOHN 3:16 Iamstorytellerwriter. Adoptt/ASOH/CF. ✞ = ♡ Always Put A God First. エンジェル  She/her","Stavanger, Norway.",558,245,10009,2013-11-16 11:20:59,2021-04-29 08:30:46,11,"Over the last year, we have been able to financially support a number of healthcare facilities in India. As of this year, we have treated over 258,000 patients in total.

Help us continue these efforts + our #HelpIndiaBreathe initiative by donating today: https://t.co/WEuj553Cea https://t.co/2mOZjbeRrv",[]
ARAVIND0936,"Die-hard fan of Victory Venkatesh 
and Rohit Sharma 😎💪❤❤","Secunderabad, Hyderabad",88,369,23288,2017-12-05 06:16:26,2021-04-29 08:11:00,34,"Donate today so we can all breathe a little easier...

https://t.co/4IBslwuqXZ

#samarthbajaj #fromu2them 
#miheekabajaj #sasharawalbajaj 
#buntybajaj #helpindiabreathe
#oxygendriveindia #DonateNow https://t.co/er8cqQkn05","[{'text': 'samarthbajaj', 'indices': [98, 111]}, {'text': 'fromu2them', 'indices': [112, 123]}, {'text': 'miheekabajaj', 'indices': [125, 138]}]"
kadirinag9,I ME MYSELF 💞,"Visakhapatnam, India ",26,168,18866,2017-10-10 17:41:46,2021-04-29 07:50:35,34,"Donate today so we can all breathe a little easier...

https://t.co/4IBslwuqXZ

#samarthbajaj #fromu2them 
#miheekabajaj #sasharawalbajaj 
#buntybajaj #helpindiabreathe
#oxygendriveindia #DonateNow https://t.co/er8cqQkn05","[{'text': 'samarthbajaj', 'indices': [98, 111]}, {'text': 'fromu2them', 'indices': [112, 123]}, {'text': 'miheekabajaj', 'indices': [125, 138]}]"
Pu86939018,student,,20,9,389,2020-10-02 07:41:08,2021-04-29 07:13:39,17,"#Resign_PM_Modi
#ResignPMmodi #helpindiabreathe 

@svelponraj @JesusCalls @PMOIndia @JoeBiden @RahulGandhi @BBCWorld @timesofindia @hrw @WHO @IsraeliPM @ikamalhaasan

We are in the line..😭😭😭
Please help us 🙏🙏🙏 https://t.co/LWZDhT2t9b","[{'text': 'Resign_PM_Modi', 'indices': [15, 30]}, {'text': 'ResignPMmodi', 'indices': [31, 44]}, {'text': 'helpindiabreathe', 'indices': [45, 62]}]"
Naji_shibilp,,"Peruvallur, India",55,7,44,2020-04-22 00:54:39,2021-04-29 06:57:25,17,"#Resign_PM_Modi
#ResignPMmodi #helpindiabreathe 

@svelponraj @JesusCalls @PMOIndia @JoeBiden @RahulGandhi @BBCWorld @timesofindia @hrw @WHO @IsraeliPM @ikamalhaasan

We are in the line..😭😭😭
Please help us 🙏🙏🙏 https://t.co/LWZDhT2t9b","[{'text': 'Resign_PM_Modi', 'indices': [15, 30]}, {'text': 'ResignPMmodi', 'indices': [31, 44]}, {'text': 'helpindiabreathe', 'indices': [45, 62]}]"
moogiecodes,"moog += caffeine
made this for dev stuff",,125,14,16,2020-05-28 17:57:18,2021-04-29 06:50:47,6,"1 DEATH every 5 MINUTES

To donate, go to: https://t.co/CftE3byBmQ

Help India Breathe
#helpindiabreathe https://t.co/7xAcI7g1bv","[{'text': 'helpindiabreathe', 'indices': [104, 121]}]"
SrkianDas04,I Am A Die Hard Fan Of Shah Rukh Khan @iamsrk Sir ❤❤Jab Tak Hai Jaan SRK Sir Ke Naam..😎❤ I m a big fan of @JenWinget 😍❤,,1741,3134,128889,2020-08-15 09:10:19,2021-04-29 06:50:20,2,"Like father, Like Daughter

.@iamsrk daughter #Suhanakhan donated for #HelpIndiaBreathe of @imanacares without anyone's knowledge. This family 🙌❤

@SRKUniverse @SRKFC1 @ShahrukhKhan_FC @SrkianDas04 @SRKCHENNAIFC @trollsrkhaters5 @TheSRK_Lovers @RVCJ_FB https://t.co/33HmiLGfmN","[{'text': 'Suhanakhan', 'indices': [61, 72]}, {'text': 'HelpIndiaBreathe', 'indices': [85, 102]}]"
Brabazon2,"Senior Lecturer in Air Transport Management at Cranfield University 

Aviation enthusiast, football supporter, politically to left of centre. 

Views: personal.",,566,944,13780,2012-07-24 18:48:00,2021-04-29 06:42:23,0,"@priyankachopra @GiveIndia UK based organisation fundraising to #helpindiabreathe @Ignius_IoT featured here 

https://t.co/9CB9b3Wx8y","[{'text': 'helpindiabreathe', 'indices': [64, 81]}]"
saffronwedding,"Saffron Weddings will be your best friend in making that shaadi, kalyanam or nikkah planning a breeze. We connect you directly with the vendors.",Australia ,102,32,42,2020-11-23 09:40:14,2021-04-29 06:41:54,0,"There have been nearly 350,000 new recorded cases in the last 24 hours alone and hospitals are having to turn patients away due to lack of oxygen. https://t.co/uNnonbXhLl
#helpindiabreathe #donatetoindia #covidindia #covidrelief https://t.co/8Wq8fXdxnN","[{'text': 'helpindiabreathe', 'indices': [171, 188]}, {'text': 'donatetoindia', 'indices': [189, 203]}, {'text': 'covidindia', 'indices': [204, 215]}, {'text': 'covidrelief', 'indices': [216, 228]}]"
ChanchalHada,Live in Nature,"Kota, India",29230,27377,7029,2013-01-09 15:51:26,2021-04-29 06:19:50,1,"#COVIDEmergency #DelhiFightsCorona #CovidResources #OxygenCylinders #helpindiabreathe  Share as much you can, if  anyone in need of oxygen in delhi ncr then please tell them oxy plant in faridabad  is filling at 240 Rs Can fill 1000 clynder 1 go
Location
https://t.co/gXcD47j71r","[{'text': 'COVIDEmergency', 'indices': [18, 33]}, {'text': 'DelhiFightsCorona', 'indices': [34, 52]}, {'text': 'CovidResources', 'indices': [53, 68]}, {'text': 'OxygenCylinders', 'indices': [69, 85]}, {'text': 'helpindiabreathe', 'indices': [86, 103]}]"
ChanchalHada,Live in Nature,"Kota, India",29230,27377,7029,2013-01-09 15:51:26,2021-04-29 06:19:42,1,"#COVIDEmergency #DelhiFightsCorona #CovidResources #OxygenCylinders #helpindiabreathe  Share as much you can, if  anyone in need of oxygen in delhi ncr then please tell them oxy plant in faridabad  is filling at 240 Rs Can fill 1000 clynder 1 go
Location
https://t.co/gXcD47j71r","[{'text': 'COVIDEmergency', 'indices': [0, 15]}, {'text': 'DelhiFightsCorona', 'indices': [16, 34]}, {'text': 'CovidResources', 'indices': [35, 50]}, {'text': 'OxygenCylinders', 'indices': [51, 67]}, {'text': 'helpindiabreathe', 'indices': [68, 85]}]"
DelHornoBackup,backup for @EsperanzaHorno the girl that loves making porno! - 18+ only!!,"Amsterdam, The Netherlands",283,8368,2632,2018-08-10 17:26:20,2021-04-29 06:17:38,34,"Donate today so we can all breathe a little easier...

https://t.co/4IBslwuqXZ

#samarthbajaj #fromu2them 
#miheekabajaj #sasharawalbajaj 
#buntybajaj #helpindiabreathe
#oxygendriveindia #DonateNow https://t.co/er8cqQkn05","[{'text': 'samarthbajaj', 'indices': [98, 111]}, {'text': 'fromu2them', 'indices': [112, 123]}, {'text': 'miheekabajaj', 'indices': [125, 138]}]"
DelHornoBackup,backup for @EsperanzaHorno the girl that loves making porno! - 18+ only!!,"Amsterdam, The Netherlands",283,8368,2632,2018-08-10 17:26:20,2021-04-29 06:17:32,6,"1 DEATH every 5 MINUTES

To donate, go to: https://t.co/CftE3byBmQ

Help India Breathe
#helpindiabreathe https://t.co/7xAcI7g1bv","[{'text': 'helpindiabreathe', 'indices': [104, 121]}]"
marviecamilo,My criticisms are close to rants.,Davao Region,503,519,2180,2015-07-25 09:29:18,2021-04-29 06:12:48,3,"If you can, let’s #HelpIndiaBreathe: https://t.co/DXxdbKzGmL","[{'text': 'HelpIndiaBreathe', 'indices': [36, 53]}]"
iambana11,Proud to be Indian😍🇮🇳 and Assamese. Cricket 🏏 Bollywood 🎥  & Music 🎙🎧 lover 😈😎☺.Believing  Myself ✌😎,"Guwahati, India",422,174,14934,2017-01-01 11:08:46,2021-04-29 06:11:26,2,"Like father, Like Daughter

.@iamsrk daughter #Suhanakhan donated for #HelpIndiaBreathe of @imanacares without anyone's knowledge. This family 🙌❤

@SRKUniverse @SRKFC1 @ShahrukhKhan_FC @SrkianDas04 @SRKCHENNAIFC @trollsrkhaters5 @TheSRK_Lovers @RVCJ_FB https://t.co/33HmiLGfmN","[{'text': 'Suhanakhan', 'indices': [46, 57]}, {'text': 'HelpIndiaBreathe', 'indices': [70, 87]}]"
MoonAlyssa15,一想到你我就 恨情不寿 总于苦海囚 新翠徒留 落花影中游 相思无用 才笑山盟旧 谓我何求 🍃,Moon🌘,81,66,4900,2019-02-03 04:26:30,2021-04-29 06:03:19,34,"Donate today so we can all breathe a little easier...

https://t.co/4IBslwuqXZ

#samarthbajaj #fromu2them 
#miheekabajaj #sasharawalbajaj 
#buntybajaj #helpindiabreathe
#oxygendriveindia #DonateNow https://t.co/er8cqQkn05","[{'text': 'samarthbajaj', 'indices': [98, 111]}, {'text': 'fromu2them', 'indices': [112, 123]}, {'text': 'miheekabajaj', 'indices': [125, 138]}]"
MoonAlyssa15,一想到你我就 恨情不寿 总于苦海囚 新翠徒留 落花影中游 相思无用 才笑山盟旧 谓我何求 🍃,Moon🌘,81,66,4900,2019-02-03 04:26:30,2021-04-29 06:03:09,5,"please donate if u can. any amount will do !  @imanacares are one gathering donations all over the world.
PLEASE RT TO SPREAD. 🙏

https://t.co/EcXzzylEHU

#HelpIndiaBreathe #OxygenForIndia https://t.co/GFdGLRmJKY",[]
