username,tweet_date,text,hashtags,id
RetweetsMumbai,2021-05-08 06:10:38,"Any verified leads for O- plasma donor in Mumbai?
#MumbaiCovid #PlasmaDonor #PlasmaRequirement #mumbai
#CovidHelp #leads #Verified","[{'text': 'MumbaiCovid', 'indices': [68, 80]}, {'text': 'PlasmaDonor', 'indices': [81, 93]}, {'text': 'PlasmaRequirement', 'indices': [94, 112]}, {'text': 'mumbai', 'indices': [113, 120]}, {'text': 'CovidHelp', 'indices': [121, 131]}, {'text': 'leads', 'indices': [132, 138]}]",1390912005360570372
findthecolors,2021-05-08 06:10:37,"@Atreides_1 Some good people are posting about availability of plasma, remedesivir in Mumbai:

- https://t.co/qRjKM7tVYo 
- Contact the BMC war rooms - https://t.co/fJbcH7hMe7

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏 https://t.co/3sNs9EzBds",[],1390912001904316417
pal_mukund,2021-05-08 06:08:43,"Any verified leads for O- plasma donor in Mumbai?
#MumbaiCovid #PlasmaDonor #PlasmaRequirement #mumbai
#CovidHelp #leads #Verified","[{'text': 'MumbaiCovid', 'indices': [68, 80]}, {'text': 'PlasmaDonor', 'indices': [81, 93]}, {'text': 'PlasmaRequirement', 'indices': [94, 112]}, {'text': 'mumbai', 'indices': [113, 120]}, {'text': 'CovidHelp', 'indices': [121, 131]}, {'text': 'leads', 'indices': [132, 138]}]",1390911522130391040
rahul95_sharma,2021-05-08 06:04:03,We have verified plasma donor volunteer in Mumbai ❤️. Please DM. Let's help people specially those who don't have social media access. @atti_cus @AmanBanka00 @Samriddhi0809 @suruchisuri https://t.co/uV8LqLTmDU,[],1390910349499518980
hexuanfilter,2021-05-08 06:03:57,"Normal beds ,Oxygen beds and ICU Beds Available in #Mumbai 

Contact -8080833354
Veena Multi speciality hospital
Verified;11:20Am

#CovidResources #COVIDEmergency2021 #Covid19IndiaHelp #COVID19 https://t.co/nuPPYjHGtf","[{'text': 'Mumbai', 'indices': [71, 78]}]",1390910324778299397
chinkib,2021-05-08 06:03:37,"#Mumbai #Oxygen

Dadar gurdwara
Mumbai and MMR region
8000/- deposit for cylinder(subject to availability)
1200/- for refilling
Time: 9AM to 9PM.

Contact no.- 98213 53984

Verified on 09:22, 08/05/2021
वत्स सेवा समिति
@Bihar_se_hai 
@BegusaraiToday 
@SonuSood","[{'text': 'Mumbai', 'indices': [16, 23]}, {'text': 'Oxygen', 'indices': [24, 31]}]",1390910237113085953
dimplesimple134,2021-05-08 06:01:43,"Normal beds ,Oxygen beds and ICU Beds Available in #Mumbai 

Contact -8080833354
Veena Multi speciality hospital
Verified;11:20Am

#CovidResources #COVIDEmergency2021 #Covid19IndiaHelp #COVID19 https://t.co/nuPPYjHGtf","[{'text': 'Mumbai', 'indices': [71, 78]}]",1390909761286131720
hetvi_ahir99,2021-05-08 05:59:51,"Normal beds ,Oxygen beds and ICU Beds Available in #Mumbai 

Contact -8080833354
Veena Multi speciality hospital
Verified;11:20Am

#CovidResources #COVIDEmergency2021 #Covid19IndiaHelp #COVID19 https://t.co/nuPPYjHGtf","[{'text': 'Mumbai', 'indices': [71, 78]}]",1390909292115419138
miamorexxo,2021-05-08 05:59:49,"Normal beds ,Oxygen beds and ICU Beds Available in #Mumbai 

Contact -8080833354
Veena Multi speciality hospital
Verified;11:20Am

#CovidResources #COVIDEmergency2021 #Covid19IndiaHelp #COVID19 https://t.co/nuPPYjHGtf","[{'text': 'Mumbai', 'indices': [71, 78]}]",1390909282703478788
RetweetsMumbai,2021-05-08 05:58:15,"Normal beds ,Oxygen beds and ICU Beds Available in #Mumbai 

Contact -8080833354
Veena Multi speciality hospital
Verified;11:20Am

#CovidResources #COVIDEmergency2021 #Covid19IndiaHelp #COVID19 https://t.co/nuPPYjHGtf","[{'text': 'Mumbai', 'indices': [71, 78]}]",1390908887201509377
ishashar_,2021-05-08 05:58:08,"Normal beds ,Oxygen beds and ICU Beds Available in #Mumbai 

Contact -8080833354
Veena Multi speciality hospital
Verified;11:20Am

#CovidResources #COVIDEmergency2021 #Covid19IndiaHelp #COVID19 https://t.co/nuPPYjHGtf","[{'text': 'Mumbai', 'indices': [71, 78]}]",1390908857954668544
Hetvi_17052002,2021-05-08 05:57:45,"Normal beds ,Oxygen beds and ICU Beds Available in #Mumbai 

Contact -8080833354
Veena Multi speciality hospital
Verified;11:20Am

#CovidResources #COVIDEmergency2021 #Covid19IndiaHelp #COVID19 https://t.co/nuPPYjHGtf","[{'text': 'Mumbai', 'indices': [71, 78]}]",1390908760743235584
notmyrah,2021-05-08 05:57:43,"Normal beds ,Oxygen beds and ICU Beds Available in #Mumbai 

Contact -8080833354
Veena Multi speciality hospital
Verified;11:20Am

#CovidResources #COVIDEmergency2021 #Covid19IndiaHelp #COVID19 https://t.co/nuPPYjHGtf","[{'text': 'Mumbai', 'indices': [71, 78]}]",1390908754456059905
merry_krismas18,2021-05-08 05:57:18,"Normal beds ,Oxygen beds and ICU Beds Available in #Mumbai 

Contact -8080833354
Veena Multi speciality hospital
Verified;11:20Am

#CovidResources #COVIDEmergency2021 #Covid19IndiaHelp #COVID19 https://t.co/nuPPYjHGtf","[{'text': 'Mumbai', 'indices': [71, 78]}]",1390908647333531648
Shivaniireddyk,2021-05-08 05:56:16,"Normal beds ,Oxygen beds and ICU Beds Available in #Mumbai 

Contact -8080833354
Veena Multi speciality hospital
Verified;11:20Am

#CovidResources #COVIDEmergency2021 #Covid19IndiaHelp #COVID19 https://t.co/nuPPYjHGtf","[{'text': 'Mumbai', 'indices': [51, 58]}, {'text': 'CovidResources', 'indices': [131, 146]}, {'text': 'COVIDEmergency2021', 'indices': [147, 166]}, {'text': 'Covid19IndiaHelp', 'indices': [167, 184]}, {'text': 'COVID19', 'indices': [185, 193]}]",1390908388154875905
Anujalankar9,2021-05-08 05:55:12,We have verified plasma donor volunteer in Mumbai ❤️. Please DM. Let's help people specially those who don't have social media access. @atti_cus @AmanBanka00 @Samriddhi0809 @suruchisuri https://t.co/uV8LqLTmDU,[],1390908121942396933
Anujalankar9,2021-05-08 05:53:55,"#Mumbai #Oxygen

Dadar gurdwara
Mumbai and MMR region
8000/- deposit for cylinder(subject to availability)
1200/- for refilling
Time: 9AM to 9PM.

Contact no.- 98213 53984

Verified on 09:22, 08/05/2021
वत्स सेवा समिति
@Bihar_se_hai 
@BegusaraiToday 
@SonuSood","[{'text': 'Mumbai', 'indices': [16, 23]}, {'text': 'Oxygen', 'indices': [24, 31]}]",1390907798435733507
_vi_hs_wa_T,2021-05-08 05:50:56,"PUNE

22 OXYGEN BED AVAILABLE

Contact: 7030000170

- Auto-Cluster PCMC

H-Block, Plot No. C-181

Chinchwad East, Old Mumbai - Pune Hwy, Pune,

Maharashtra 411019

Verified by: Team
@kissansatyagrah
8th May, 7:26 am.",[],1390907046623465473
Anujalankar9,2021-05-08 05:49:25,"Oxygen beds with ventilator available in Covid center chakki Nakka - Mumbai.
Verified a few minutes back.
#Mumbai
#Oxygenbed
#Ventilator
#CovidIndia","[{'text': 'Mumbai', 'indices': [126, 133]}]",1390906665612943362
Bollywoodirect,2021-05-08 05:48:58,We have verified plasma donor volunteer in Mumbai ❤️. Please DM. Let's help people specially those who don't have social media access. @atti_cus @AmanBanka00 @Samriddhi0809 @suruchisuri https://t.co/uV8LqLTmDU,[],1390906550332522496
RetweetsMumbai,2021-05-08 05:48:18,"#Mumbai #Oxygen

Dadar gurdwara
Mumbai and MMR region
8000/- deposit for cylinder(subject to availability)
1200/- for refilling
Time: 9AM to 9PM.

Contact no.- 98213 53984

Verified on 09:22, 08/05/2021
वत्स सेवा समिति
@Bihar_se_hai 
@BegusaraiToday 
@SonuSood","[{'text': 'Mumbai', 'indices': [16, 23]}, {'text': 'Oxygen', 'indices': [24, 31]}]",1390906384317878272
AtulRohit4,2021-05-08 05:45:34,"#Mumbai #Oxygen

Dadar gurdwara
Mumbai and MMR region
8000/- deposit for cylinder(subject to availability)
1200/- for refilling
Time: 9AM to 9PM.

Contact no.- 98213 53984

Verified on 09:22, 08/05/2021
वत्स सेवा समिति
@Bihar_se_hai 
@BegusaraiToday 
@SonuSood","[{'text': 'Mumbai', 'indices': [0, 7]}, {'text': 'Oxygen', 'indices': [8, 15]}]",1390905697676660736
Imafreespeaker,2021-05-08 05:43:49,"PUNE 22 OXYGEN BED AVAILABLE Contact: 7030000170 - Auto-Cluster PCMC H-Block, Plot No. C-181 Chinchwad East, Old Mumbai - Pune Hwy, Pune, Maharashtra 411019 Verified by: Team 8th May, 7:26 am.
#Pune #CoviBuddy 
@srijanpalsingh @Imafreespeaker @desire_of_life",[],1390905254896574473
PArora07,2021-05-08 05:43:08,We have verified plasma donor volunteer in Mumbai ❤️. Please DM. Let's help people specially those who don't have social media access. @atti_cus @AmanBanka00 @Samriddhi0809 @suruchisuri https://t.co/uV8LqLTmDU,[],1390905086067372034
RetweetsMumbai,2021-05-08 05:41:43,"Oxygen beds with ventilator available in Covid center chakki Nakka - Mumbai.
Verified a few minutes back.
#Mumbai
#Oxygenbed
#Ventilator
#CovidIndia","[{'text': 'Mumbai', 'indices': [106, 113]}, {'text': 'Oxygenbed', 'indices': [114, 124]}, {'text': 'Ventilator', 'indices': [125, 136]}, {'text': 'CovidIndia', 'indices': [137, 148]}]",1390904728582819842
NorthAAFan,2021-05-08 05:40:11,"PUNE

22 OXYGEN BED AVAILABLE

Contact: 7030000170

- Auto-Cluster PCMC

H-Block, Plot No. C-181

Chinchwad East, Old Mumbai - Pune Hwy, Pune,

Maharashtra 411019

Verified by: Team
@kissansatyagrah
8th May, 7:26 am.",[],1390904343704920067
josh_jagadeesh,2021-05-08 05:35:20,"PUNE

22 OXYGEN BED AVAILABLE

Contact: 7030000170

- Auto-Cluster PCMC

H-Block, Plot No. C-181

Chinchwad East, Old Mumbai - Pune Hwy, Pune,

Maharashtra 411019

Verified by: Team
@kissansatyagrah
8th May, 7:26 am.",[],1390903120184573954
RetweetsMumbai,2021-05-08 05:26:44,"@vikramuk @SubhadipNandy16 @WeAreHyderabad a service to help COVID patients find plasma and COVID recovered people donate plasma (Verified) in all cities incl Delhi NCR, Mumbai, Kolkata. https://t.co/4yCCviZEvg",[],1390900956859150336
RetweetsMumbai,2021-05-08 05:23:26,"20 oxygen beds (non ICU, non ventilator) 
available in Vadant Hospital, Vartak Nagar Thane. 8383005005

Verified by someone else at 2:50PM
#Thane
#Mumbai
#MumbaiFightsCorona #COVID19India #CovidIndia #Covid19IndiaHelp",[],1390900126193963013
Ratnesh89087013,2021-05-08 05:23:03,"20 oxygen beds (non ICU, non ventilator) 
available in Vadant Hospital, Vartak Nagar Thane. 8383005005

Verified by someone else at 2:50PM
#Thane
#Mumbai
#MumbaiFightsCorona #COVID19India #CovidIndia #Covid19IndiaHelp",[],1390900030442151938
CVDResourcesBot,2021-05-08 05:20:27,"20 oxygen beds (non ICU, non ventilator) 
available in Vadant Hospital, Vartak Nagar Thane. 8383005005

Verified by someone else at 2:50PM
#Thane
#Mumbai
#MumbaiFightsCorona #COVID19India #CovidIndia #Covid19IndiaHelp",[],1390899373995876356
golualtruism,2021-05-08 05:20:02,"PUNE

22 OXYGEN BED AVAILABLE

Contact: 7030000170

- Auto-Cluster PCMC

H-Block, Plot No. C-181

Chinchwad East, Old Mumbai - Pune Hwy, Pune,

Maharashtra 411019

Verified by: Team
@kissansatyagrah
8th May, 7:26 am.",[],1390899270107107329
souls_asylum,2021-05-08 05:18:01,"PUNE 22 OXYGEN BED AVAILABLE Contact: 7030000170 - Auto-Cluster PCMC H-Block, Plot No. C-181 Chinchwad East, Old Mumbai - Pune Hwy, Pune, Maharashtra 411019 Verified by: Team 8th May, 7:26 am.
#PuneFightsCorona
 @Oxygen 
@CPPuneCity 
@PuneCityPolice 
@AMITSVTUP 
@CVDResourcesBot",[],1390898763221241857
CVDResourcesBot,2021-05-08 05:17:10,"PUNE 22 OXYGEN BED AVAILABLE Contact: 7030000170 - Auto-Cluster PCMC H-Block, Plot No. C-181 Chinchwad East, Old Mumbai - Pune Hwy, Pune, Maharashtra 411019 Verified by: Team 8th May, 7:26 am.
#PuneFightsCorona
 @Oxygen 
@CPPuneCity 
@PuneCityPolice 
@AMITSVTUP 
@CVDResourcesBot",[],1390898551148924928
Jyotsan90590395,2021-05-08 05:17:05,"PUNE 22 OXYGEN BED AVAILABLE Contact: 7030000170 - Auto-Cluster PCMC H-Block, Plot No. C-181 Chinchwad East, Old Mumbai - Pune Hwy, Pune, Maharashtra 411019 Verified by: Team 8th May, 7:26 am.
#PuneFightsCorona
 @Oxygen 
@CPPuneCity 
@PuneCityPolice 
@AMITSVTUP 
@CVDResourcesBot","[{'text': 'PuneFightsCorona', 'indices': [193, 210]}]",1390898529330028544
Pavankumarnv21,2021-05-08 05:13:52,"PUNE

22 OXYGEN BED AVAILABLE

Contact: 7030000170

- Auto-Cluster PCMC

H-Block, Plot No. C-181

Chinchwad East, Old Mumbai - Pune Hwy, Pune,

Maharashtra 411019

Verified by: Team
@kissansatyagrah
8th May, 7:26 am.",[],1390897720097837064
asim_winner1,2021-05-08 05:11:37,"PUNE

22 OXYGEN BED AVAILABLE

Contact: 7030000170

- Auto-Cluster PCMC

H-Block, Plot No. C-181

Chinchwad East, Old Mumbai - Pune Hwy, Pune,

Maharashtra 411019

Verified by: Team
@kissansatyagrah
8th May, 7:26 am.",[],1390897152054890497
hey_chinna,2021-05-08 05:09:59,"PUNE

22 OXYGEN BED AVAILABLE

Contact: 7030000170

- Auto-Cluster PCMC

H-Block, Plot No. C-181

Chinchwad East, Old Mumbai - Pune Hwy, Pune,

Maharashtra 411019

Verified by: Team
@kissansatyagrah
8th May, 7:26 am.",[],1390896742858518528
Pushparajfan,2021-05-08 05:09:48,"PUNE

22 OXYGEN BED AVAILABLE

Contact: 7030000170

- Auto-Cluster PCMC

H-Block, Plot No. C-181

Chinchwad East, Old Mumbai - Pune Hwy, Pune,

Maharashtra 411019

Verified by: Team
@kissansatyagrah
8th May, 7:26 am.",[],1390896697505587201
iThatMatter,2021-05-08 05:08:54,"PUNE

22 OXYGEN BED AVAILABLE

Contact: 7030000170

- Auto-Cluster PCMC

H-Block, Plot No. C-181

Chinchwad East, Old Mumbai - Pune Hwy, Pune,

Maharashtra 411019

Verified by: Team
@kissansatyagrah
8th May, 7:26 am.",[],1390896469230571520
ganesh_4445,2021-05-08 05:08:38,"PUNE

22 OXYGEN BED AVAILABLE

Contact: 7030000170

- Auto-Cluster PCMC

H-Block, Plot No. C-181

Chinchwad East, Old Mumbai - Pune Hwy, Pune,

Maharashtra 411019

Verified by: Team
@kissansatyagrah
8th May, 7:26 am.",[],1390896402943733765
AAryaCsk,2021-05-08 05:08:20,"PUNE

22 OXYGEN BED AVAILABLE

Contact: 7030000170

- Auto-Cluster PCMC

H-Block, Plot No. C-181

Chinchwad East, Old Mumbai - Pune Hwy, Pune,

Maharashtra 411019

Verified by: Team
@kissansatyagrah
8th May, 7:26 am.",[],1390896327614099456
anubunnyfreak,2021-05-08 05:08:08,"PUNE

22 OXYGEN BED AVAILABLE

Contact: 7030000170

- Auto-Cluster PCMC

H-Block, Plot No. C-181

Chinchwad East, Old Mumbai - Pune Hwy, Pune,

Maharashtra 411019

Verified by: Team
@kissansatyagrah
8th May, 7:26 am.",[],1390896274874933249
ch2007sai2,2021-05-08 05:06:36,"PUNE

22 OXYGEN BED AVAILABLE

Contact: 7030000170

- Auto-Cluster PCMC

H-Block, Plot No. C-181

Chinchwad East, Old Mumbai - Pune Hwy, Pune,

Maharashtra 411019

Verified by: Team
@kissansatyagrah
8th May, 7:26 am.",[],1390895891725242371
AlluArj82329574,2021-05-08 05:04:51,"PUNE

22 OXYGEN BED AVAILABLE

Contact: 7030000170

- Auto-Cluster PCMC

H-Block, Plot No. C-181

Chinchwad East, Old Mumbai - Pune Hwy, Pune,

Maharashtra 411019

Verified by: Team
@kissansatyagrah
8th May, 7:26 am.",[],1390895448156622854
abhimail,2021-05-08 04:59:53,"PUNE

22 OXYGEN BED AVAILABLE

Contact: 7030000170

- Auto-Cluster PCMC

H-Block, Plot No. C-181

Chinchwad East, Old Mumbai - Pune Hwy, Pune,

Maharashtra 411019

Verified by: Team
@kissansatyagrah
8th May, 7:26 am.",[],1390894201110372355
i_sanam_,2021-05-08 04:59:10,"PUNE

22 OXYGEN BED AVAILABLE

Contact: 7030000170

- Auto-Cluster PCMC

H-Block, Plot No. C-181

Chinchwad East, Old Mumbai - Pune Hwy, Pune,

Maharashtra 411019

Verified by: Team
@kissansatyagrah
8th May, 7:26 am.",[],1390894017819287552
CVDResourcesBot,2021-05-08 04:58:45,"PUNE

22 OXYGEN BED AVAILABLE

Contact: 7030000170

- Auto-Cluster PCMC

H-Block, Plot No. C-181

Chinchwad East, Old Mumbai - Pune Hwy, Pune,

Maharashtra 411019

Verified by: Team
@kissansatyagrah
8th May, 7:26 am.",[],1390893913091813378
ManoharIcon27,2021-05-08 04:58:39,"PUNE

22 OXYGEN BED AVAILABLE

Contact: 7030000170

- Auto-Cluster PCMC

H-Block, Plot No. C-181

Chinchwad East, Old Mumbai - Pune Hwy, Pune,

Maharashtra 411019

Verified by: Team
@kissansatyagrah
8th May, 7:26 am.",[],1390893891390300160
Hv22013343,2021-05-08 04:57:37,"PUNE

22 OXYGEN BED AVAILABLE

Contact: 7030000170

- Auto-Cluster PCMC

H-Block, Plot No. C-181

Chinchwad East, Old Mumbai - Pune Hwy, Pune,

Maharashtra 411019

Verified by: Team
@kissansatyagrah
8th May, 7:26 am.",[],1390893628063567875
Badboy3205,2021-05-08 04:54:13,"PUNE

22 OXYGEN BED AVAILABLE

Contact: 7030000170

- Auto-Cluster PCMC

H-Block, Plot No. C-181

Chinchwad East, Old Mumbai - Pune Hwy, Pune,

Maharashtra 411019

Verified by: Team
@kissansatyagrah
8th May, 7:26 am.",[],1390892774820507648
SSAAForever,2021-05-08 04:54:02,"PUNE

22 OXYGEN BED AVAILABLE

Contact: 7030000170

- Auto-Cluster PCMC

H-Block, Plot No. C-181

Chinchwad East, Old Mumbai - Pune Hwy, Pune,

Maharashtra 411019

Verified by: Team
@kissansatyagrah
8th May, 7:26 am.",[],1390892729530388480
PranavAAdhf,2021-05-08 04:52:50,"PUNE

22 OXYGEN BED AVAILABLE

Contact: 7030000170

- Auto-Cluster PCMC

H-Block, Plot No. C-181

Chinchwad East, Old Mumbai - Pune Hwy, Pune,

Maharashtra 411019

Verified by: Team
@kissansatyagrah
8th May, 7:26 am.",[],1390892424612900868
Mahesharya143,2021-05-08 04:51:10,"PUNE

22 OXYGEN BED AVAILABLE

Contact: 7030000170

- Auto-Cluster PCMC

H-Block, Plot No. C-181

Chinchwad East, Old Mumbai - Pune Hwy, Pune,

Maharashtra 411019

Verified by: Team
@kissansatyagrah
8th May, 7:26 am.",[],1390892006004596738
Ganesh0070,2021-05-08 04:51:03,"PUNE

22 OXYGEN BED AVAILABLE

Contact: 7030000170

- Auto-Cluster PCMC

H-Block, Plot No. C-181

Chinchwad East, Old Mumbai - Pune Hwy, Pune,

Maharashtra 411019

Verified by: Team
@kissansatyagrah
8th May, 7:26 am.",[],1390891975440691200
allueswarnaik,2021-05-08 04:50:29,"PUNE

22 OXYGEN BED AVAILABLE

Contact: 7030000170

- Auto-Cluster PCMC

H-Block, Plot No. C-181

Chinchwad East, Old Mumbai - Pune Hwy, Pune,

Maharashtra 411019

Verified by: Team
@kissansatyagrah
8th May, 7:26 am.",[],1390891833186832384
MaharashtraAAFC,2021-05-08 04:50:17,"PUNE

22 OXYGEN BED AVAILABLE

Contact: 7030000170

- Auto-Cluster PCMC

H-Block, Plot No. C-181

Chinchwad East, Old Mumbai - Pune Hwy, Pune,

Maharashtra 411019

Verified by: Team
@kissansatyagrah
8th May, 7:26 am.",[],1390891784511709185
awaarahun,2021-05-08 04:46:08,"#COVID #verified  #Mumbai #Beds
Contact: 9322665169
Service Available: Beds
City: Mumbai
Covid Care Centre of 125 bed to open in #MiraBhayandar,Tapovan School, Indralok from May 1.
Verified on:30th April 2:10 pm
@COVID19_INDIA #CovidHelp #COVIDEmergency2021 #MahaCovid","[{'text': 'COVID', 'indices': [20, 26]}, {'text': 'verified', 'indices': [27, 36]}, {'text': 'Mumbai', 'indices': [38, 45]}, {'text': 'Beds', 'indices': [46, 51]}]",1390890737751846914
YashGadhave7,2021-05-08 04:44:04,"#COVID #verified  #Mumbai #Beds
Contact: 9322665169
Service Available: Beds
City: Mumbai
Covid Care Centre of 125 bed to open in #MiraBhayandar,Tapovan School, Indralok from May 1.
Verified on:30th April 2:10 pm
@COVID19_INDIA #CovidHelp #COVIDEmergency2021 #MahaCovid","[{'text': 'COVID', 'indices': [20, 26]}, {'text': 'verified', 'indices': [27, 36]}, {'text': 'Mumbai', 'indices': [38, 45]}, {'text': 'Beds', 'indices': [46, 51]}]",1390890218035679234
RetweetsMumbai,2021-05-08 04:41:44,"@Surbhi31066523 Hi, I am Covy, your friendly chat assistant for helping you find covid resources. I noticed that you require oxygen cylinder in Mumbai. Here is a list of relevant leads that have been verified by our network of volunteers.",[],1390889630938144768
desire_of_life,2021-05-08 04:41:34,"PUNE 22 OXYGEN BED AVAILABLE Contact: 7030000170 - Auto-Cluster PCMC H-Block, Plot No. C-181 Chinchwad East, Old Mumbai - Pune Hwy, Pune, Maharashtra 411019 Verified by: Team 8th May, 7:26 am.
#Pune #CoviBuddy 
@srijanpalsingh @Imafreespeaker @desire_of_life",[],1390889590240604161
